match_id,home_team_id,away_team_id,home_team_name,away_team_name,home_score,away_score,team_h_difficulty,team_a_difficulty,gw,kickoff_time,season,stats,gameweek,gw_id
20211808,18,8,Newcastle,Crystal Palace,1,0,2,3,33,2022-04-20T18:45:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 308}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 697}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 144}], 'h': [{'value': 1, 'element': 308}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 146}], 'h': [{'value': 2, 'element': 295}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 39}, {'value': 2, 'element': 58}, {'value': 1, 'element': 303}, {'value': 1, 'element': 305}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 146}, {'value': 16, 'element': 488}, {'value': 15, 'element': 477}, {'value': 14, 'element': 155}, {'value': 13, 'element': 162}, {'value': 11, 'element': 493}, {'value': 10, 'element': 148}, {'value': 8, 'element': 586}, {'value': 4, 'element': 150}, {'value': 4, 'element': 154}, {'value': 3, 'element': 159}, {'value': 1, 'element': 153}, {'value': -2, 'element': 144}], 'h': [{'value': 33, 'element': 39}, {'value': 26, 'element': 58}, {'value': 25, 'element': 303}, {'value': 25, 'element': 305}, {'value': 24, 'element': 308}, {'value': 23, 'element': 295}, {'value': 22, 'element': 697}, {'value': 7, 'element': 291}, {'value': 7, 'element': 310}, {'value': 6, 'element': 307}, {'value': 4, 'element': 304}, {'value': 3, 'element': 109}, {'value': 3, 'element': 309}, {'value': 2, 'element': 19}]}]",Gameweek 33,202133
20211605,16,5,Man City,Brighton,3,0,2,5,33,2022-04-20T19:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 254}, {'value': 1, 'element': 261}, {'value': 1, 'element': 265}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 251}, {'value': 1, 'element': 254}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 59}, {'value': 1, 'element': 61}, {'value': 1, 'element': 74}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 69}], 'h': [{'value': 1, 'element': 257}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 254}, {'value': 2, 'element': 265}, {'value': 1, 'element': 261}]}, {'identifier': 'bps', 'a': [{'value': 12, 'element': 69}, {'value': 11, 'element': 59}, {'value': 11, 'element': 584}, {'value': 10, 'element': 71}, {'value': 9, 'element': 62}, {'value': 9, 'element': 447}, {'value': 9, 'element': 462}, {'value': 9, 'element': 538}, {'value': 8, 'element': 55}, {'value': 5, 'element': 74}, {'value': 4, 'element': 60}, {'value': 3, 'element': 63}, {'value': 1, 'element': 612}, {'value': -1, 'element': 61}], 'h': [{'value': 42, 'element': 254}, {'value': 30, 'element': 265}, {'value': 29, 'element': 261}, {'value': 28, 'element': 257}, {'value': 26, 'element': 252}, {'value': 26, 'element': 259}, {'value': 25, 'element': 256}, {'value': 19, 'element': 251}, {'value': 15, 'element': 250}, {'value': 10, 'element': 266}, {'value': 9, 'element': 262}, {'value': 8, 'element': 258}, {'value': 6, 'element': 264}, {'value': 3, 'element': 263}]}]",Gameweek 33,202133
20210622,6,22,Burnley,Southampton,2,0,2,2,33,2022-04-21T18:45:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 451}, {'value': 1, 'element': 585}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 115}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 343}, {'value': 1, 'element': 460}], 'h': [{'value': 1, 'element': 98}, {'value': 1, 'element': 101}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 333}], 'h': [{'value': 3, 'element': 112}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 585}, {'value': 2, 'element': 115}, {'value': 1, 'element': 451}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 341}, {'value': 17, 'element': 333}, {'value': 17, 'element': 567}, {'value': 15, 'element': 546}, {'value': 11, 'element': 343}, {'value': 9, 'element': 460}, {'value': 8, 'element': 336}, {'value': 7, 'element': 335}, {'value': 7, 'element': 339}, {'value': 6, 'element': 517}, {'value': 5, 'element': 342}, {'value': 3, 'element': 518}, {'value': 2, 'element': 491}], 'h': [{'value': 38, 'element': 585}, {'value': 37, 'element': 115}, {'value': 35, 'element': 451}, {'value': 30, 'element': 112}, {'value': 28, 'element': 113}, {'value': 20, 'element': 98}, {'value': 12, 'element': 118}, {'value': 6, 'element': 104}, {'value': 5, 'element': 101}, {'value': 4, 'element': 578}, {'value': 3, 'element': 110}, {'value': 3, 'element': 111}, {'value': 3, 'element': 575}, {'value': -2, 'element': 700}]}]",Gameweek 33,202133
20210117,1,17,Arsenal,Man Utd,3,1,3,4,34,2022-04-23T11:30:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 579}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 22}, {'value': 1, 'element': 466}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 12}, {'value': 1, 'element': 22}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 277}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 277}, {'value': 1, 'element': 279}, {'value': 1, 'element': 284}, {'value': 1, 'element': 579}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 12}, {'value': 1, 'element': 466}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 270}], 'h': [{'value': 4, 'element': 559}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 579}], 'h': [{'value': 3, 'element': 22}, {'value': 1, 'element': 7}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 579}, {'value': 24, 'element': 271}, {'value': 15, 'element': 270}, {'value': 15, 'element': 555}, {'value': 10, 'element': 284}, {'value': 10, 'element': 485}, {'value': 10, 'element': 510}, {'value': 7, 'element': 279}, {'value': 7, 'element': 459}, {'value': 6, 'element': 285}, {'value': 3, 'element': 277}, {'value': 3, 'element': 281}, {'value': 2, 'element': 276}, {'value': 1, 'element': 512}], 'h': [{'value': 35, 'element': 22}, {'value': 30, 'element': 7}, {'value': 23, 'element': 12}, {'value': 17, 'element': 559}, {'value': 15, 'element': 558}, {'value': 14, 'element': 23}, {'value': 14, 'element': 466}, {'value': 11, 'element': 5}, {'value': 10, 'element': 67}, {'value': 6, 'element': 21}, {'value': 5, 'element': 14}, {'value': 3, 'element': 590}, {'value': 2, 'element': 20}, {'value': 2, 'element': 26}]}]",Gameweek 34,202134
20211302,13,2,Leicester,Aston Villa,0,0,2,3,34,2022-04-23T14:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 50}, {'value': 1, 'element': 492}], 'h': [{'value': 1, 'element': 203}, {'value': 1, 'element': 212}, {'value': 1, 'element': 505}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 30}], 'h': [{'value': 3, 'element': 200}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 217}, {'value': 2, 'element': 220}, {'value': 1, 'element': 200}, {'value': 1, 'element': 209}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 30}, {'value': 24, 'element': 45}, {'value': 22, 'element': 38}, {'value': 21, 'element': 52}, {'value': 18, 'element': 44}, {'value': 11, 'element': 50}, {'value': 10, 'element': 681}, {'value': 9, 'element': 40}, {'value': 8, 'element': 35}, {'value': 6, 'element': 638}, {'value': 5, 'element': 43}, {'value': 3, 'element': 41}, {'value': 3, 'element': 51}, {'value': 2, 'element': 492}], 'h': [{'value': 30, 'element': 217}, {'value': 26, 'element': 220}, {'value': 25, 'element': 200}, {'value': 25, 'element': 209}, {'value': 21, 'element': 218}, {'value': 14, 'element': 210}, {'value': 8, 'element': 203}, {'value': 6, 'element': 455}, {'value': 6, 'element': 505}, {'value': 4, 'element': 211}, {'value': 2, 'element': 205}, {'value': 2, 'element': 215}, {'value': 1, 'element': 587}]}]",Gameweek 34,202134
20211624,16,24,Man City,Watford,5,1,2,5,34,2022-04-23T14:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 676}], 'h': [{'value': 4, 'element': 263}, {'value': 1, 'element': 266}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 450}], 'h': [{'value': 2, 'element': 251}, {'value': 1, 'element': 263}, {'value': 1, 'element': 264}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 256}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 376}], 'h': [{'value': 1, 'element': 257}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 263}, {'value': 2, 'element': 251}, {'value': 1, 'element': 266}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 450}, {'value': 22, 'element': 676}, {'value': 13, 'element': 376}, {'value': 10, 'element': 384}, {'value': 10, 'element': 677}, {'value': 9, 'element': 354}, {'value': 9, 'element': 400}, {'value': 8, 'element': 381}, {'value': 7, 'element': 403}, {'value': 4, 'element': 399}, {'value': 4, 'element': 468}, {'value': 2, 'element': 379}, {'value': 2, 'element': 679}, {'value': -1, 'element': 404}], 'h': [{'value': 128, 'element': 263}, {'value': 34, 'element': 251}, {'value': 31, 'element': 266}, {'value': 23, 'element': 264}, {'value': 17, 'element': 259}, {'value': 15, 'element': 33}, {'value': 13, 'element': 250}, {'value': 13, 'element': 453}, {'value': 12, 'element': 262}, {'value': 9, 'element': 257}, {'value': 7, 'element': 256}, {'value': 6, 'element': 255}, {'value': 5, 'element': 258}, {'value': 2, 'element': 254}]}]",Gameweek 34,202134
20211918,19,18,Norwich,Newcastle,0,3,2,2,34,2022-04-23T14:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 310}, {'value': 1, 'element': 697}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 304}, {'value': 1, 'element': 307}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 307}, {'value': 1, 'element': 697}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 295}], 'h': [{'value': 4, 'element': 314}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 310}, {'value': 2, 'element': 697}, {'value': 1, 'element': 299}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 62, 'element': 310}, {'value': 36, 'element': 697}, {'value': 29, 'element': 299}, {'value': 28, 'element': 58}, {'value': 27, 'element': 295}, {'value': 24, 'element': 39}, {'value': 21, 'element': 307}, {'value': 19, 'element': 303}, {'value': 17, 'element': 304}, {'value': 14, 'element': 19}, {'value': 12, 'element': 309}, {'value': 4, 'element': 292}, {'value': 3, 'element': 300}, {'value': 3, 'element': 308}], 'h': [{'value': 17, 'element': 318}, {'value': 14, 'element': 321}, {'value': 12, 'element': 314}, {'value': 12, 'element': 457}, {'value': 11, 'element': 471}, {'value': 10, 'element': 324}, {'value': 9, 'element': 581}, {'value': 8, 'element': 319}, {'value': 6, 'element': 449}, {'value': 5, 'element': 326}, {'value': 5, 'element': 648}, {'value': 3, 'element': 315}, {'value': 2, 'element': 528}, {'value': -1, 'element': 323}]}]",Gameweek 34,202134
20210423,4,23,Brentford,Spurs,0,0,3,2,34,2022-04-23T16:30:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 702}], 'h': [{'value': 1, 'element': 76}, {'value': 1, 'element': 90}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 353}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 494}, {'value': 2, 'element': 588}], 'h': [{'value': 1, 'element': 89}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 494}, {'value': 30, 'element': 588}, {'value': 26, 'element': 361}, {'value': 25, 'element': 364}, {'value': 22, 'element': 353}, {'value': 22, 'element': 368}, {'value': 18, 'element': 365}, {'value': 14, 'element': 359}, {'value': 13, 'element': 701}, {'value': 11, 'element': 702}, {'value': 4, 'element': 367}, {'value': 3, 'element': 357}, {'value': 3, 'element': 362}], 'h': [{'value': 28, 'element': 89}, {'value': 22, 'element': 76}, {'value': 22, 'element': 80}, {'value': 22, 'element': 83}, {'value': 22, 'element': 90}, {'value': 16, 'element': 84}, {'value': 14, 'element': 699}, {'value': 8, 'element': 85}, {'value': 8, 'element': 86}, {'value': 6, 'element': 524}, {'value': 3, 'element': 82}, {'value': 1, 'element': 78}]}]",Gameweek 34,202134
20210522,5,22,Brighton,Southampton,2,2,2,2,34,2022-04-24T13:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 341}], 'h': [{'value': 1, 'element': 447}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 335}, {'value': 1, 'element': 346}], 'h': [{'value': 1, 'element': 64}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 351}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 584}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 333}], 'h': [{'value': 3, 'element': 69}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 341}], 'h': [{'value': 2, 'element': 64}, {'value': 1, 'element': 447}]}, {'identifier': 'bps', 'a': [{'value': 50, 'element': 341}, {'value': 21, 'element': 335}, {'value': 15, 'element': 333}, {'value': 13, 'element': 346}, {'value': 11, 'element': 336}, {'value': 11, 'element': 343}, {'value': 10, 'element': 342}, {'value': 9, 'element': 491}, {'value': 8, 'element': 345}, {'value': 8, 'element': 351}, {'value': 6, 'element': 460}, {'value': 3, 'element': 339}, {'value': 2, 'element': 518}], 'h': [{'value': 24, 'element': 64}, {'value': 22, 'element': 447}, {'value': 15, 'element': 69}, {'value': 14, 'element': 584}, {'value': 12, 'element': 59}, {'value': 12, 'element': 462}, {'value': 11, 'element': 74}, {'value': 10, 'element': 62}, {'value': 9, 'element': 61}, {'value': 9, 'element': 538}, {'value': 3, 'element': 612}, {'value': 2, 'element': 55}, {'value': 2, 'element': 60}, {'value': 2, 'element': 63}]}]",Gameweek 34,202134
20210627,6,27,Burnley,Wolves,1,0,3,2,34,2022-04-24T13:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 111}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 700}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 441}], 'h': [{'value': 1, 'element': 105}, {'value': 1, 'element': 111}, {'value': 1, 'element': 113}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 475}], 'h': [{'value': 4, 'element': 112}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 112}, {'value': 2, 'element': 111}, {'value': 1, 'element': 98}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 428}, {'value': 17, 'element': 475}, {'value': 16, 'element': 429}, {'value': 15, 'element': 437}, {'value': 14, 'element': 434}, {'value': 13, 'element': 426}, {'value': 13, 'element': 431}, {'value': 13, 'element': 433}, {'value': 11, 'element': 583}, {'value': 10, 'element': 430}, {'value': 5, 'element': 445}, {'value': 3, 'element': 461}, {'value': 1, 'element': 441}], 'h': [{'value': 30, 'element': 112}, {'value': 27, 'element': 111}, {'value': 26, 'element': 98}, {'value': 24, 'element': 585}, {'value': 19, 'element': 113}, {'value': 19, 'element': 451}, {'value': 17, 'element': 101}, {'value': 17, 'element': 115}, {'value': 15, 'element': 700}, {'value': 8, 'element': 118}, {'value': 5, 'element': 104}, {'value': 3, 'element': 103}, {'value': 3, 'element': 575}, {'value': -3, 'element': 105}]}]",Gameweek 34,202134
20210726,7,26,Chelsea,West Ham,1,0,3,4,34,2022-04-24T13:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 137}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 122}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [{'value': 1, 'element': 408}], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': [{'value': 1, 'element': 123}]}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 122}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 414}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 408}], 'h': [{'value': 2, 'element': 143}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 408}], 'h': [{'value': 2, 'element': 122}, {'value': 1, 'element': 121}, {'value': 1, 'element': 527}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 408}, {'value': 17, 'element': 422}, {'value': 15, 'element': 411}, {'value': 13, 'element': 417}, {'value': 12, 'element': 423}, {'value': 11, 'element': 425}, {'value': 10, 'element': 406}, {'value': 8, 'element': 418}, {'value': 5, 'element': 419}, {'value': 4, 'element': 412}, {'value': 2, 'element': 416}, {'value': 2, 'element': 421}, {'value': 1, 'element': 420}, {'value': -1, 'element': 414}], 'h': [{'value': 30, 'element': 122}, {'value': 27, 'element': 121}, {'value': 27, 'element': 527}, {'value': 25, 'element': 119}, {'value': 25, 'element': 137}, {'value': 25, 'element': 143}, {'value': 14, 'element': 123}, {'value': 14, 'element': 130}, {'value': 14, 'element': 132}, {'value': 7, 'element': 138}, {'value': 6, 'element': 529}, {'value': 4, 'element': 134}, {'value': 4, 'element': 141}, {'value': 2, 'element': 131}]}]",Gameweek 34,202134
20211409,14,9,Liverpool,Everton,2,0,2,5,34,2022-04-24T15:30:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 234}, {'value': 1, 'element': 235}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 233}, {'value': 1, 'element': 696}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 171}, {'value': 1, 'element': 173}, {'value': 1, 'element': 180}, {'value': 1, 'element': 363}, {'value': 1, 'element': 503}], 'h': [{'value': 1, 'element': 230}, {'value': 1, 'element': 237}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 170}], 'h': [{'value': 1, 'element': 231}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 234}, {'value': 2, 'element': 224}, {'value': 1, 'element': 229}]}, {'identifier': 'bps', 'a': [{'value': 14, 'element': 169}, {'value': 12, 'element': 170}, {'value': 12, 'element': 675}, {'value': 10, 'element': 165}, {'value': 10, 'element': 171}, {'value': 7, 'element': 174}, {'value': 7, 'element': 178}, {'value': 7, 'element': 484}, {'value': 5, 'element': 180}, {'value': 3, 'element': 173}, {'value': 1, 'element': 503}, {'value': 1, 'element': 591}], 'h': [{'value': 42, 'element': 234}, {'value': 28, 'element': 224}, {'value': 25, 'element': 229}, {'value': 23, 'element': 237}, {'value': 22, 'element': 231}, {'value': 22, 'element': 235}, {'value': 15, 'element': 225}, {'value': 15, 'element': 233}, {'value': 15, 'element': 696}, {'value': 11, 'element': 232}, {'value': 11, 'element': 240}, {'value': 10, 'element': 239}, {'value': 6, 'element': 222}, {'value': 1, 'element': 230}]}]",Gameweek 34,202134
20210812,8,12,Crystal Palace,Leeds,0,0,2,2,34,2022-04-25T19:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 190}, {'value': 1, 'element': 287}], 'h': [{'value': 1, 'element': 474}, {'value': 1, 'element': 488}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 199}], 'h': [{'value': 2, 'element': 146}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 199}, {'value': 2, 'element': 185}], 'h': [{'value': 1, 'element': 146}, {'value': 1, 'element': 477}, {'value': 1, 'element': 493}]}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 199}, {'value': 28, 'element': 185}, {'value': 24, 'element': 184}, {'value': 20, 'element': 190}, {'value': 11, 'element': 187}, {'value': 10, 'element': 191}, {'value': 8, 'element': 188}, {'value': 7, 'element': 194}, {'value': 6, 'element': 196}, {'value': 6, 'element': 267}, {'value': 5, 'element': 550}, {'value': 5, 'element': 577}, {'value': 2, 'element': 186}, {'value': -1, 'element': 287}], 'h': [{'value': 25, 'element': 146}, {'value': 25, 'element': 477}, {'value': 25, 'element': 493}, {'value': 20, 'element': 474}, {'value': 20, 'element': 488}, {'value': 17, 'element': 148}, {'value': 14, 'element': 154}, {'value': 11, 'element': 160}, {'value': 10, 'element': 464}, {'value': 8, 'element': 153}, {'value': 5, 'element': 155}, {'value': 3, 'element': 149}, {'value': 1, 'element': 144}, {'value': -4, 'element': 159}]}]",Gameweek 34,202134
20211707,17,7,Man Utd,Chelsea,1,1,4,4,34,2022-04-28T18:45:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 122}], 'h': [{'value': 1, 'element': 579}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 141}], 'h': [{'value': 1, 'element': 271}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 127}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 143}], 'h': [{'value': 5, 'element': 270}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 122}], 'h': [{'value': 3, 'element': 271}, {'value': 3, 'element': 579}]}, {'identifier': 'bps', 'a': [{'value': 27, 'element': 122}, {'value': 21, 'element': 130}, {'value': 21, 'element': 142}, {'value': 16, 'element': 119}, {'value': 16, 'element': 123}, {'value': 14, 'element': 121}, {'value': 13, 'element': 138}, {'value': 11, 'element': 143}, {'value': 9, 'element': 141}, {'value': 4, 'element': 127}, {'value': 3, 'element': 132}, {'value': 3, 'element': 134}, {'value': 3, 'element': 137}, {'value': 2, 'element': 529}], 'h': [{'value': 32, 'element': 271}, {'value': 32, 'element': 579}, {'value': 18, 'element': 270}, {'value': 18, 'element': 510}, {'value': 17, 'element': 279}, {'value': 13, 'element': 277}, {'value': 13, 'element': 284}, {'value': 10, 'element': 285}, {'value': 9, 'element': 555}, {'value': 7, 'element': 512}, {'value': 3, 'element': 281}, {'value': 3, 'element': 632}, {'value': 3, 'element': 723}, {'value': 1, 'element': 459}]}]",Gameweek 34,202134
20211814,18,14,Newcastle,Liverpool,0,1,4,3,35,2022-04-30T11:30:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 239}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 240}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 230}, {'value': 1, 'element': 238}, {'value': 1, 'element': 240}], 'h': [{'value': 1, 'element': 310}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 231}], 'h': [{'value': 9, 'element': 295}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 231}, {'value': 2, 'element': 239}], 'h': [{'value': 2, 'element': 295}]}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 231}, {'value': 27, 'element': 239}, {'value': 26, 'element': 234}, {'value': 25, 'element': 224}, {'value': 23, 'element': 229}, {'value': 23, 'element': 238}, {'value': 17, 'element': 221}, {'value': 17, 'element': 222}, {'value': 16, 'element': 240}, {'value': 11, 'element': 696}, {'value': 3, 'element': 225}, {'value': 1, 'element': 232}, {'value': 1, 'element': 233}, {'value': -2, 'element': 230}], 'h': [{'value': 27, 'element': 295}, {'value': 17, 'element': 39}, {'value': 11, 'element': 303}, {'value': 10, 'element': 58}, {'value': 9, 'element': 291}, {'value': 8, 'element': 697}, {'value': 6, 'element': 305}, {'value': 5, 'element': 308}, {'value': 4, 'element': 19}, {'value': 4, 'element': 299}, {'value': 4, 'element': 307}, {'value': 3, 'element': 304}, {'value': 2, 'element': 310}, {'value': 1, 'element': 109}]}]",Gameweek 35,202135
