match_id,gw_id,player_id,team_id,position_id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,transfers_in,transfers_out,now_cost,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,selected_by_percent
20220301,202203,1108,3,3,0,0,7,0,17.3,3,0,2.4,0.0,90,0,0,0,0,0,7.0,2,1832.0,2175.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221004,202203,663,10,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,596.0,1589.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221816,202203,833,18,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,72.0,1018.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221714,202203,1672,17,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,117.0,6140.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221816,202203,1214,18,3,0,0,19,0,11.5,3,1,10.2,31.2,82,0,0,0,0,0,59.0,7,18169.0,32379.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220802,202203,1302,8,4,1,0,11,0,13.4,1,0,6.8,21.6,69,0,0,0,0,0,33.0,5,19371.0,50073.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220802,202203,297,8,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,24335.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220802,202203,1614,2,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,452.0,631.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220920,202203,1061,20,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,68048.0,122734.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220920,202203,670,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4130.0,34206.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221816,202203,456,18,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3053.0,3411.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222605,202203,399,5,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2788.0,16280.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221004,202203,1626,10,3,0,0,7,0,10.8,0,0,1.4,3.2,13,0,0,0,0,0,0.0,1,405.0,1149.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,828,27,2,0,0,13,0,8.8,1,0,4.5,20.4,90,0,0,0,0,0,16.0,2,2587.0,8027.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220301,202203,1102,3,2,0,0,3,0,0.1,2,0,0.7,7.2,45,0,0,0,0,0,0.0,0,352.0,203.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221322,202203,1734,13,3,0,0,5,0,4.7,2,0,1.1,6.4,25,0,0,0,0,0,0.0,1,16957.0,30001.0,65.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220920,202203,830,20,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,195.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221322,202203,1439,22,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,37.0,1009.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221207,202203,972,12,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,872.0,2564.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221004,202203,602,10,3,0,0,5,0,6.8,2,0,2.1,0.8,90,0,0,0,0,0,13.0,2,54254.0,19108.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221714,202203,549,14,3,1,0,12,0,1.2,0,0,4.5,4.8,17,0,0,0,0,0,39.0,4,2780.0,4939.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,315,23,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,919.0,11223.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222605,202203,65,5,3,0,3,36,1,6.6,0,1,6.9,44.2,90,0,0,0,0,0,18.0,11,1931.0,3095.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220802,202203,439,8,3,0,1,29,0,45.7,1,0,8.8,15.8,90,0,0,0,0,0,26.0,3,69311.0,16472.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221714,202203,117,17,3,1,0,10,0,11.1,0,0,3.4,16.6,45,0,0,0,0,0,6.0,4,3737.0,19098.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221714,202203,1041,14,3,0,0,-4,0,4.3,2,0,5.4,2.8,90,0,0,0,0,0,47.0,2,334802.0,145992.0,80.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221004,202203,206,10,3,0,1,24,0,22.4,2,1,10.5,37.6,90,0,0,0,0,0,45.0,8,384.0,1858.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221714,202203,60,17,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,1223.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221816,202203,1523,16,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1546.0,413.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221816,202203,227,18,3,0,0,5,0,12.5,3,0,3.1,18.2,90,0,0,0,0,0,0.0,1,30163.0,193641.0,59.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20220301,202203,555,1,2,0,1,29,1,1.5,0,0,2.5,19.8,90,0,0,0,0,0,4.0,7,68563.0,97662.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221207,202203,461,7,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5904.0,6864.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220301,202203,1121,1,3,0,3,47,1,10.0,0,2,12.0,67.8,73,0,0,0,0,0,42.0,16,67382.0,256316.0,64.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,881,27,3,0,0,13,0,51.8,0,0,6.3,10.8,57,0,0,0,0,0,0.0,1,298.0,43637.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221004,202203,488,4,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,35.0,446.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221714,202203,504,17,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,259.0,1021.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220301,202203,1399,1,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,33.0,1043.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,581,27,3,0,0,6,0,36.9,1,0,8.3,5.4,80,0,0,0,0,0,41.0,2,6853.0,3329.0,60.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220802,202203,1670,8,1,0,0,16,0,0.0,1,0,2.9,29.4,90,0,0,0,0,4,0.0,3,13727.0,10260.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221322,202203,722,13,2,0,0,15,0,2.9,2,0,1.4,11.0,90,0,0,0,0,0,0.0,1,10306.0,13227.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221322,202203,1753,13,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1873.0,8598.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,629,23,1,0,2,31,1,0.0,0,0,2.0,19.8,90,0,0,0,0,3,0.0,9,26413.0,39080.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221816,202203,1275,18,1,0,0,23,0,0.0,3,0,4.6,45.8,90,0,0,0,0,7,0.0,3,67945.0,40083.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,1316,23,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,332.0,1786.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222327,202203,1467,23,2,0,0,4,0,0.1,0,0,0.2,0.2,14,0,0,0,0,0,2.0,1,77634.0,34934.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220802,202203,145,2,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,930.0,2251.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222605,202203,781,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1126.0,1471.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220301,202203,1373,3,3,0,0,7,0,0.5,3,0,1.4,13.2,64,0,0,0,0,0,0.0,2,358.0,2898.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1260,22,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,145.0,945.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,900,3,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,103.0,2196.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,133,7,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1092.0,24195.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,498,18,2,0,0,11,0,31.1,1,0,5.5,13.2,90,0,0,0,0,0,11.0,1,164452.0,77778.0,47.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,835,13,2,0,0,17,0,1.0,2,0,1.6,12.8,90,0,0,0,0,0,2.0,1,1088.0,3571.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,222,20,4,0,0,5,0,3.3,2,0,3.1,1.6,90,0,0,0,0,0,26.0,1,31958.0,19174.0,59.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,285,8,3,0,0,9,0,0.6,4,0,2.5,17.0,90,0,0,0,0,0,7.0,2,921.0,2646.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,1312,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,170.0,645.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,1050,27,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6015.0,5723.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220409,202204,522,4,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2485.0,3229.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,216,23,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,810.0,1893.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1044,8,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2622.0,9337.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,1692,13,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,9312.0,28293.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220226,202204,573,26,4,0,0,8,1,12.3,0,0,3.1,9.4,64,0,0,0,0,0,9.0,2,5727.0,20771.0,69.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,75,14,1,0,0,24,1,0.0,0,0,1.6,16.2,90,0,0,0,0,2,0.0,6,52421.0,132799.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,284,22,4,0,0,6,0,12.0,1,0,7.9,2.6,90,0,0,0,0,0,64.0,2,44314.0,10276.0,64.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1480,12,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,67068.0,192465.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220110,202204,1265,10,3,0,0,1,0,0.3,0,0,2.0,2.2,2,0,0,0,0,0,17.0,1,951.0,2240.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,1267,14,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,9908.0,7720.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,1028,20,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,81.0,492.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,753,5,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3485.0,4441.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220110,202204,1644,10,2,0,0,11,0,0.2,2,0,2.3,22.6,90,0,0,0,0,0,0.0,1,208.0,1260.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,918,16,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1167.0,5178.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,262,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6785.0,8136.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220110,202204,1109,10,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,467.0,4707.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,1460,18,3,0,0,7,0,29.4,0,0,4.0,8.6,25,0,0,0,0,0,2.0,1,142.0,2750.0,53.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,1057,13,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,182.0,1084.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,924,18,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2002.0,11427.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1430,16,3,1,0,20,0,19.8,2,0,5.4,27.8,90,0,0,0,0,0,6.0,5,11846.0,36357.0,59.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,335,17,4,0,0,-1,0,0.7,0,0,0.8,0.0,22,0,0,0,0,0,8.0,1,23950.0,60669.0,104.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,540,23,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4445.0,26822.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,54,14,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,17.0,113.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,673,16,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1634.0,134275.0,69.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,725,16,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,93.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1705,22,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,172.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,295,18,4,0,0,4,0,11.5,1,0,5.6,7.2,64,0,0,0,0,0,37.0,2,6065.0,19954.0,58.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220226,202204,376,26,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1497.0,1250.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,985,27,3,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,1,461.0,2942.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220409,202204,77,9,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,594.0,1516.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,640,14,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,381.0,5340.0,48.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220110,202204,46,10,4,0,1,27,0,11.1,2,1,9.1,38.8,90,0,0,0,0,0,41.0,7,224766.0,163534.0,66.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,299,17,3,0,0,6,1,30.7,0,0,6.0,9.6,90,0,0,0,0,0,20.0,3,15997.0,55668.0,64.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,810,18,3,0,0,5,0,37.8,1,0,6.3,6.8,83,0,0,0,0,0,18.0,2,2798.0,8847.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,1731,27,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2223.0,6478.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1445,22,3,0,0,19,0,13.2,1,0,2.8,13.8,90,0,0,0,0,0,1.0,2,8282.0,11551.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220409,202204,971,4,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,66.0,260.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,468,20,4,0,0,-2,0,1.0,1,0,1.4,0.0,21,0,0,0,0,0,14.0,1,5806.0,5392.0,60.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1702,8,3,0,0,4,0,0.3,2,0,0.8,7.6,23,0,0,0,0,0,0.0,1,118.0,422.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,793,22,3,0,0,8,0,13.4,1,0,6.7,6.8,88,0,0,0,0,0,47.0,2,3665.0,14158.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,1330,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,267.0,842.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1055,8,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4325.0,17779.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,334,23,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1171.0,60445.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,675,12,3,0,0,7,0,11.9,1,0,3.8,8.2,73,0,0,0,0,0,18.0,2,235964.0,36473.0,60.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220226,202204,1191,26,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1194.0,3185.0,60.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1043,12,3,0,0,-2,0,1.0,1,0,0.7,0.0,31,0,0,0,0,0,7.0,1,1569.0,2692.0,65.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1266,8,2,0,0,6,0,0.3,3,0,0.2,2.0,73,0,0,0,0,0,0.0,1,903.0,3545.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1562,22,3,0,0,7,0,15.1,0,0,2.6,11.0,27,0,0,0,0,0,0.0,1,580.0,1926.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1331,22,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,174.0,1457.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1660,12,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,5.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220226,202204,601,26,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3248.0,4109.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,1001,13,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1184.0,2927.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,1159,18,2,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,1,245.0,1060.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,747,13,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,24530.0,82635.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,473,5,3,0,0,2,0,0.3,0,0,0.0,0.0,20,0,0,0,0,0,0.0,1,538.0,1940.0,54.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,1649,7,2,0,0,13,0,0.5,1,0,1.6,15.4,90,0,0,0,0,0,0.0,2,1142.0,6860.0,48.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,293,8,2,0,0,3,0,0.9,3,0,0.4,3.2,33,0,0,0,0,0,0.0,0,192.0,588.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,416,14,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,848.0,4677.0,89.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,1118,18,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1889.0,8654.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1434,12,3,0,0,6,0,2.8,1,0,6.3,5.2,90,0,0,0,0,0,55.0,2,1384843.0,52774.0,64.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,534,27,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,58.0,54.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1232,22,2,0,0,10,0,0.4,1,0,1.9,14.2,90,0,0,0,0,0,4.0,2,1092.0,1579.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,545,17,3,0,0,-2,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0,2659.0,13262.0,53.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,710,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,72.0,425.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,769,8,4,0,0,0,0,0.5,1,0,0.2,1.0,16,0,0,0,0,0,0.0,0,13803.0,9188.0,54.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20220409,202204,1476,9,4,0,0,2,0,0.3,0,0,0.0,0.0,4,0,0,0,0,0,0.0,1,12503.0,10889.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1013,12,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,208.0,574.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222718,202204,61,18,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,40649.0,2861.0,70.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,483,16,4,0,3,73,0,1.3,2,3,19.4,87.2,83,0,0,0,0,0,105.0,17,231905.0,132280.0,117.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,1002,3,3,0,0,11,0,0.3,7,0,0.7,6.4,76,0,0,0,0,0,0.0,2,265.0,774.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1401,8,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,172.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221608,202204,1370,16,3,1,0,18,0,55.3,2,0,9.7,25.8,90,0,0,0,0,0,16.0,4,55942.0,111372.0,80.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,248,14,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,153.0,3804.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,1557,20,2,0,0,7,0,11.0,1,0,2.5,10.4,74,0,0,0,0,0,4.0,1,553.0,1220.0,45.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20220713,202204,1457,13,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,301.0,467.0,40.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1573,22,4,0,0,1,0,0.1,0,0,2.0,0.0,13,0,0,0,0,0,22.0,1,1608.0,2158.0,55.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,1512,17,3,0,0,6,1,2.2,0,0,4.5,14.8,90,0,0,0,0,0,28.0,2,2156.0,3927.0,49.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,1721,20,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,172.0,50.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222023,202204,389,20,1,0,2,30,0,0.0,2,0,5.2,52.2,90,0,0,1,0,4,0.0,9,161401.0,56498.0,46.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,683,3,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,114.0,506.0,44.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220409,202204,1126,9,2,0,2,25,1,11.0,0,0,2.2,11.4,67,0,0,0,0,0,0.0,8,960.0,2314.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1558,5,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1191.0,3240.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220512,202204,1139,12,3,0,0,6,0,21.6,1,0,3.4,10.6,31,0,0,0,0,0,2.0,1,683.0,1711.0,49.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20222217,202204,134,22,2,0,0,9,0,1.4,1,0,4.5,16.2,90,0,0,0,0,0,27.0,2,1998.0,730.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20220110,202204,39,1,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,287.0,1065.0,48.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
20221403,202204,728,14,3,0,0,4,0,1.2,0,0,2.3,4.4,21,0,0,0,0,0,17.0,1,21797.0,25340.0,45.0,0,0.0,0.0,0.0,0.0,0.0,,,,,
