match_id,gw_id,home_team_id,away_team_id,home_team_elo,away_team_elo,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_crosses,away_accurate_crosses,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_aerial_duels_won,away_aerial_duels_won,home_successful_dribbles,away_successful_dribbles,gameweek,home_score,away_score,finished,home_team_name,away_team_name,season
20250914,202533,9,14,1829.23,1925.59,44.0,56.0,0.79,1.45,10.0,14.0,4.0,6.0,2.0,2.0,1.0,0.0,288.0,413.0,8.0,12.0,1.0,6.0,0.61,1.22,0.18,0.23,0.79,1.45,1.56,1.46,5.0,4.0,1.0,4.0,0.0,0.0,7.0,7.0,3.0,7.0,377.0,498.0,156.0,202.0,132.0,211.0,25.0,15.0,4.0,2.0,18.0,21.0,20.0,18.0,4.0,0.0,2.0,0.0,0.0,0.0,29.0,12.0,10.0,10.0,5.0,1.0,28.0,25.0,3.0,3.0,63.0,37.0,44.0,23.0,19.0,14.0,4.0,5.0,33.0,1.0,2.0,True,Everton,Liverpool,2025-26
20250826,202533,8,26,1810.98,1759.28,54.0,46.0,0.73,0.61,9.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,370.0,271.0,13.0,12.0,4.0,6.0,0.63,0.35,0.1,0.26,0.73,0.61,0.05,0.2,7.0,3.0,1.0,2.0,0.0,0.0,5.0,7.0,4.0,2.0,454.0,366.0,209.0,149.0,161.0,122.0,16.0,19.0,4.0,4.0,26.0,17.0,18.0,28.0,0.0,2.0,2.0,1.0,0.0,0.0,13.0,16.0,5.0,6.0,3.0,1.0,41.0,30.0,3.0,1.0,44.0,55.0,27.0,38.0,17.0,17.0,4.0,10.0,33.0,0.0,0.0,True,Crystal Palace,West Ham,2025-26
20250228,202533,2,28,1899.11,1713.23,50.0,50.0,2.84,1.73,15.0,10.0,7.0,7.0,7.0,3.0,3.0,1.0,341.0,340.0,11.0,11.0,4.0,5.0,2.46,1.63,0.39,0.1,2.84,1.73,3.56,2.93,5.0,2.0,3.0,1.0,1.0,0.0,10.0,8.0,5.0,2.0,403.0,406.0,178.0,172.0,163.0,168.0,31.0,13.0,6.0,4.0,13.0,14.0,26.0,16.0,0.0,3.0,1.0,3.0,0.0,0.0,10.0,14.0,5.0,7.0,1.0,3.0,20.0,23.0,4.0,3.0,38.0,40.0,27.0,28.0,11.0,12.0,6.0,5.0,33.0,4.0,3.0,True,Aston Villa,Sunderland,2025-26
20250717,202533,7,17,1852.26,1881.36,59.0,41.0,1.57,0.29,21.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,541.0,362.0,12.0,13.0,7.0,1.0,0.97,0.29,0.6,0.0,1.57,0.29,0.7,0.79,5.0,1.0,13.0,2.0,3.0,0.0,11.0,1.0,10.0,3.0,605.0,431.0,273.0,209.0,268.0,153.0,30.0,15.0,8.0,1.0,10.0,14.0,40.0,10.0,2.0,0.0,1.0,3.0,0.0,0.0,10.0,16.0,10.0,6.0,2.0,13.0,14.0,29.0,1.0,3.0,32.0,38.0,26.0,29.0,6.0,9.0,5.0,2.0,33.0,0.0,1.0,True,Chelsea,Man Utd,2025-26
20252305,202533,23,5,1750.36,1852.34,42.0,58.0,1.09,0.82,13.0,10.0,6.0,3.0,3.0,2.0,2.0,2.0,263.0,364.0,14.0,14.0,7.0,5.0,0.95,0.54,0.14,0.27,1.09,0.82,1.6,1.06,4.0,4.0,3.0,3.0,1.0,1.0,10.0,8.0,3.0,2.0,328.0,435.0,175.0,169.0,88.0,195.0,12.0,14.0,3.0,8.0,15.0,20.0,32.0,30.0,2.0,0.0,3.0,1.0,0.0,0.0,14.0,14.0,11.0,8.0,3.0,3.0,32.0,28.0,1.0,4.0,53.0,56.0,40.0,33.0,13.0,23.0,13.0,5.0,33.0,2.0,2.0,True,Spurs,Brighton,2025-26
20251227,202533,12,27,1789.25,1684.17,56.0,44.0,2.82,0.57,17.0,7.0,6.0,2.0,7.0,2.0,4.0,2.0,378.0,264.0,9.0,17.0,5.0,6.0,0.72,0.25,1.32,0.31,2.03,0.57,2.51,0.3,7.0,2.0,4.0,3.0,0.0,0.0,15.0,7.0,2.0,0.0,465.0,357.0,236.0,169.0,142.0,95.0,24.0,29.0,4.0,4.0,31.0,16.0,29.0,19.0,0.0,1.0,2.0,1.0,0.0,0.0,12.0,23.0,15.0,4.0,4.0,4.0,22.0,35.0,1.0,3.0,43.0,53.0,32.0,37.0,11.0,16.0,5.0,5.0,33.0,3.0,0.0,True,Leeds,Wolves,2025-26
20250616,202533,6,16,1666.23,1966.49,34.0,66.0,0.63,3.36,9.0,28.0,1.0,9.0,1.0,4.0,1.0,3.0,281.0,620.0,10.0,12.0,3.0,11.0,0.56,3.13,0.06,0.22,0.63,3.36,0.51,3.16,4.0,9.0,4.0,10.0,0.0,2.0,6.0,19.0,3.0,9.0,356.0,689.0,210.0,238.0,71.0,382.0,18.0,9.0,2.0,1.0,10.0,16.0,21.0,72.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0,11.0,12.0,13.0,9.0,4.0,29.0,17.0,8.0,1.0,49.0,42.0,41.0,32.0,8.0,10.0,6.0,11.0,33.0,0.0,1.0,True,Burnley,Man City,2025-26
20252006,202533,20,6,1808.82,1666.23,51.0,49.0,1.19,0.36,10.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,389.0,370.0,8.0,12.0,4.0,4.0,1.0,0.26,0.19,0.09,1.19,0.36,1.65,1.29,4.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0,2.0,1.0,474.0,453.0,192.0,224.0,197.0,146.0,21.0,23.0,5.0,4.0,29.0,21.0,24.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,22.0,22.0,5.0,13.0,1.0,2.0,17.0,34.0,2.0,0.0,54.0,44.0,43.0,31.0,11.0,13.0,9.0,2.0,33.0,4.0,1.0,True,Nott'm Forest,Burnley,2025-26
20250507,202533,5,7,1852.34,1852.26,53.0,47.0,2.14,0.37,15.0,6.0,9.0,0.0,5.0,0.0,2.0,0.0,456.0,400.0,15.0,6.0,6.0,5.0,1.91,0.33,0.22,0.04,2.14,0.37,3.22,0.0,4.0,2.0,2.0,4.0,0.0,0.0,13.0,3.0,2.0,3.0,532.0,475.0,264.0,223.0,192.0,177.0,21.0,15.0,3.0,2.0,17.0,19.0,31.0,15.0,0.0,4.0,1.0,1.0,0.0,0.0,14.0,7.0,8.0,8.0,4.0,4.0,20.0,25.0,0.0,4.0,40.0,41.0,25.0,30.0,15.0,11.0,5.0,8.0,33.0,3.0,0.0,True,Brighton,Chelsea,2025-26
20251803,202533,18,3,1827.16,1849.21,54.0,46.0,1.59,2.99,12.0,12.0,3.0,3.0,2.0,4.0,1.0,2.0,346.0,288.0,11.0,12.0,2.0,3.0,0.77,2.87,0.82,0.12,1.59,2.99,1.12,2.01,4.0,6.0,5.0,3.0,0.0,0.0,11.0,7.0,1.0,5.0,436.0,386.0,174.0,142.0,172.0,146.0,22.0,17.0,5.0,4.0,22.0,18.0,41.0,23.0,1.0,1.0,2.0,4.0,0.0,0.0,15.0,25.0,2.0,6.0,3.0,6.0,25.0,27.0,1.0,2.0,58.0,67.0,34.0,43.0,24.0,24.0,7.0,7.0,33.0,1.0,2.0,True,Newcastle,Bournemouth,2025-26
20251704,202534,17,4,1915.32,1836.59,45.0,55.0,1.36,1.17,11.0,12.0,6.0,4.0,4.0,2.0,2.0,2.0,340.0,433.0,6.0,9.0,7.0,8.0,1.0,0.74,0.36,0.43,1.36,1.17,1.79,0.91,5.0,4.0,0.0,4.0,0.0,1.0,7.0,9.0,4.0,3.0,414.0,497.0,185.0,185.0,155.0,248.0,29.0,24.0,3.0,8.0,10.0,11.0,21.0,42.0,1.0,2.0,2.0,4.0,0.0,0.0,29.0,9.0,8.0,15.0,4.0,1.0,45.0,21.0,5.0,3.0,68.0,32.0,45.0,23.0,23.0,9.0,7.0,8.0,34.0,2.0,1.0,True,Man Utd,Brentford,2025-26
20252609,202534,26,9,1768.8,1803.43,44.0,56.0,1.17,1.45,10.0,11.0,3.0,3.0,3.0,1.0,1.0,1.0,301.0,397.0,9.0,11.0,3.0,4.0,0.82,0.81,0.36,0.64,1.17,1.45,1.88,0.47,4.0,3.0,3.0,5.0,0.0,1.0,9.0,8.0,1.0,3.0,374.0,477.0,149.0,169.0,152.0,228.0,18.0,24.0,4.0,1.0,16.0,23.0,23.0,28.0,1.0,2.0,3.0,4.0,0.0,0.0,22.0,17.0,10.0,6.0,6.0,3.0,27.0,21.0,1.0,1.0,59.0,58.0,44.0,36.0,15.0,22.0,12.0,10.0,34.0,2.0,1.0,True,West Ham,Everton,2025-26
20250118,202534,1,18,2063.76,1837.53,45.0,55.0,0.49,1.0,11.0,13.0,4.0,3.0,0.0,2.0,0.0,2.0,323.0,415.0,13.0,10.0,7.0,2.0,0.38,0.81,0.11,0.19,0.49,1.0,0.87,0.1,2.0,5.0,5.0,5.0,0.0,0.0,6.0,6.0,5.0,7.0,400.0,486.0,149.0,200.0,174.0,215.0,13.0,18.0,2.0,4.0,11.0,11.0,27.0,20.0,2.0,1.0,2.0,2.0,0.0,0.0,15.0,14.0,10.0,12.0,5.0,5.0,24.0,21.0,3.0,3.0,38.0,47.0,28.0,29.0,10.0,18.0,5.0,3.0,34.0,1.0,0.0,True,Arsenal,Newcastle,2025-26
20252820,202534,28,20,1735.93,1822.17,61.0,39.0,0.7,1.1,14.0,10.0,4.0,6.0,0.0,3.0,0.0,0.0,358.0,199.0,13.0,15.0,3.0,6.0,0.35,0.82,0.35,0.28,0.7,1.1,0.28,1.33,3.0,2.0,7.0,2.0,0.0,0.0,7.0,6.0,7.0,4.0,436.0,273.0,143.0,98.0,215.0,101.0,20.0,21.0,4.0,4.0,21.0,16.0,34.0,17.0,1.0,1.0,2.0,5.0,0.0,0.0,9.0,15.0,8.0,7.0,2.0,7.0,20.0,53.0,2.0,4.0,50.0,50.0,33.0,31.0,17.0,19.0,9.0,3.0,34.0,0.0,5.0,True,Sunderland,Nott'm Forest,2025-26
20252723,202534,27,23,1679.69,1777.31,41.0,59.0,0.7,0.92,11.0,11.0,2.0,2.0,1.0,2.0,1.0,1.0,234.0,401.0,8.0,14.0,5.0,5.0,0.4,0.22,0.3,0.7,0.7,0.92,0.6,1.1,5.0,7.0,4.0,2.0,0.0,0.0,6.0,6.0,5.0,5.0,309.0,468.0,131.0,179.0,103.0,222.0,18.0,36.0,9.0,1.0,28.0,16.0,14.0,24.0,1.0,2.0,3.0,4.0,0.0,0.0,32.0,29.0,6.0,15.0,2.0,4.0,22.0,23.0,1.0,2.0,69.0,69.0,56.0,48.0,13.0,21.0,10.0,12.0,34.0,0.0,1.0,True,Wolves,Spurs,2025-26
20251002,202534,10,2,1813.1,1920.97,39.0,61.0,1.18,0.93,13.0,10.0,6.0,1.0,2.0,1.0,1.0,1.0,276.0,456.0,14.0,12.0,2.0,5.0,1.01,0.87,0.16,0.06,1.18,0.93,2.01,0.07,2.0,8.0,5.0,1.0,0.0,0.0,6.0,6.0,7.0,4.0,337.0,529.0,138.0,260.0,138.0,196.0,16.0,24.0,4.0,1.0,13.0,23.0,19.0,16.0,7.0,0.0,2.0,2.0,0.0,0.0,18.0,13.0,16.0,6.0,1.0,5.0,25.0,9.0,1.0,5.0,56.0,41.0,36.0,31.0,20.0,10.0,7.0,6.0,34.0,1.0,0.0,True,Fulham,Aston Villa,2025-26
20251408,202534,14,8,1910.8,1803.82,53.0,47.0,1.14,2.26,9.0,14.0,3.0,7.0,3.0,5.0,0.0,5.0,378.0,326.0,10.0,10.0,5.0,8.0,1.05,1.29,0.1,0.98,1.14,2.26,1.93,1.48,2.0,6.0,4.0,1.0,0.0,2.0,6.0,11.0,3.0,3.0,465.0,400.0,215.0,195.0,163.0,131.0,27.0,24.0,4.0,6.0,10.0,16.0,32.0,25.0,1.0,4.0,1.0,3.0,0.0,0.0,9.0,13.0,4.0,9.0,1.0,4.0,36.0,29.0,5.0,0.0,45.0,42.0,23.0,28.0,22.0,14.0,4.0,6.0,34.0,3.0,1.0,True,Liverpool,Crystal Palace,2025-26
20251206,202535,12,6,1797.39,1666.34,48.0,52.0,1.64,0.57,18.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0,359.0,421.0,12.0,12.0,5.0,0.0,0.98,0.51,0.66,0.06,1.64,0.57,2.3,0.37,5.0,2.0,5.0,4.0,0.0,0.0,11.0,5.0,7.0,4.0,452.0,508.0,211.0,274.0,148.0,147.0,25.0,20.0,6.0,5.0,14.0,22.0,26.0,17.0,0.0,1.0,4.0,3.0,0.0,0.0,10.0,13.0,12.0,8.0,3.0,5.0,13.0,33.0,2.0,5.0,45.0,53.0,22.0,32.0,23.0,21.0,2.0,7.0,35.0,3.0,1.0,True,Leeds,Burnley,2025-26
20252728,202535,27,28,1679.69,1735.93,58.0,42.0,1.72,0.66,20.0,10.0,7.0,2.0,3.0,1.0,2.0,0.0,377.0,249.0,11.0,11.0,6.0,3.0,0.79,0.42,0.93,0.24,1.72,0.66,1.55,1.39,8.0,3.0,5.0,5.0,0.0,0.0,13.0,8.0,7.0,2.0,438.0,327.0,178.0,102.0,199.0,147.0,23.0,30.0,12.0,3.0,14.0,16.0,42.0,18.0,1.0,0.0,0.0,4.0,0.0,1.0,12.0,17.0,6.0,9.0,5.0,4.0,28.0,23.0,1.0,6.0,53.0,50.0,29.0,33.0,24.0,17.0,6.0,5.0,35.0,1.0,1.0,True,Wolves,Sunderland,2025-26
20251805,202535,18,5,1837.53,1842.01,32.0,68.0,3.16,1.53,13.0,13.0,6.0,4.0,5.0,4.0,3.0,3.0,164.0,426.0,10.0,12.0,2.0,10.0,2.05,1.39,1.1,0.14,3.16,1.53,4.21,0.9,6.0,6.0,1.0,3.0,0.0,2.0,12.0,10.0,1.0,3.0,237.0,506.0,100.0,193.0,64.0,233.0,18.0,23.0,5.0,6.0,13.0,22.0,24.0,28.0,1.0,1.0,3.0,3.0,0.0,0.0,11.0,11.0,6.0,3.0,3.0,1.0,44.0,18.0,3.0,4.0,53.0,35.0,31.0,25.0,22.0,10.0,9.0,6.0,35.0,3.0,1.0,True,Newcastle,Brighton,2025-26
20251714,202535,17,14,1915.32,1910.8,37.0,63.0,2.34,0.88,18.0,13.0,6.0,5.0,3.0,1.0,2.0,0.0,287.0,541.0,12.0,11.0,3.0,2.0,1.87,0.83,0.47,0.05,2.34,0.88,2.17,1.19,6.0,5.0,6.0,3.0,1.0,0.0,14.0,7.0,4.0,6.0,362.0,613.0,153.0,213.0,134.0,328.0,19.0,13.0,7.0,4.0,9.0,16.0,30.0,21.0,3.0,3.0,2.0,2.0,0.0,0.0,19.0,8.0,16.0,10.0,3.0,6.0,22.0,14.0,3.0,3.0,49.0,40.0,36.0,30.0,13.0,10.0,7.0,10.0,35.0,3.0,2.0,True,Man Utd,Liverpool,2025-26
20250110,202535,1,10,2063.76,1813.1,54.0,46.0,3.22,0.37,18.0,10.0,9.0,1.0,6.0,0.0,4.0,0.0,453.0,359.0,7.0,12.0,3.0,4.0,0.9,0.11,2.32,0.26,3.22,0.37,3.66,0.05,6.0,3.0,3.0,6.0,1.0,0.0,14.0,5.0,4.0,5.0,511.0,433.0,250.0,204.0,203.0,155.0,23.0,13.0,3.0,1.0,15.0,12.0,36.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,22.0,11.0,5.0,6.0,3.0,15.0,20.0,1.0,6.0,44.0,45.0,30.0,31.0,14.0,14.0,12.0,3.0,35.0,3.0,0.0,True,Arsenal,Fulham,2025-26
20250308,202535,3,8,1871.97,1803.82,50.0,50.0,2.08,0.89,16.0,7.0,5.0,1.0,2.0,1.0,0.0,1.0,320.0,314.0,10.0,11.0,7.0,1.0,1.0,0.81,0.29,0.08,1.29,0.89,1.93,0.05,5.0,5.0,6.0,1.0,0.0,1.0,10.0,6.0,6.0,1.0,391.0,405.0,167.0,186.0,153.0,128.0,13.0,24.0,5.0,3.0,16.0,18.0,32.0,21.0,3.0,0.0,0.0,2.0,0.0,0.0,17.0,22.0,9.0,4.0,1.0,6.0,26.0,31.0,1.0,3.0,63.0,54.0,44.0,38.0,19.0,16.0,15.0,6.0,35.0,3.0,0.0,True,Bournemouth,Crystal Palace,2025-26
20250223,202535,2,23,1920.97,1777.31,45.0,55.0,0.32,0.99,5.0,10.0,1.0,5.0,1.0,2.0,1.0,1.0,312.0,400.0,12.0,12.0,5.0,5.0,0.1,0.44,0.22,0.55,0.32,0.99,0.24,1.87,1.0,3.0,3.0,2.0,0.0,1.0,2.0,6.0,3.0,4.0,374.0,466.0,190.0,235.0,122.0,165.0,9.0,14.0,2.0,8.0,21.0,17.0,9.0,18.0,2.0,4.0,2.0,5.0,0.0,0.0,19.0,23.0,5.0,10.0,2.0,3.0,14.0,16.0,3.0,0.0,45.0,46.0,37.0,41.0,8.0,5.0,6.0,7.0,35.0,1.0,2.0,True,Aston Villa,Spurs,2025-26
20250426,202535,4,26,1836.59,1768.8,48.0,52.0,2.27,0.92,14.0,13.0,6.0,4.0,4.0,1.0,3.0,1.0,263.0,269.0,8.0,12.0,2.0,6.0,1.0,0.76,0.49,0.16,1.49,0.92,1.42,0.54,5.0,9.0,3.0,0.0,1.0,4.0,7.0,8.0,7.0,5.0,333.0,348.0,127.0,112.0,136.0,157.0,22.0,26.0,5.0,7.0,19.0,23.0,23.0,23.0,0.0,1.0,1.0,3.0,0.0,0.0,19.0,25.0,5.0,8.0,0.0,3.0,20.0,19.0,4.0,4.0,56.0,56.0,37.0,36.0,19.0,20.0,7.0,5.0,35.0,3.0,0.0,True,Brentford,West Ham,2025-26
20250720,202535,7,20,1831.1,1822.17,67.0,33.0,2.15,2.05,21.0,6.0,5.0,4.0,2.0,3.0,1.0,0.0,597.0,267.0,12.0,10.0,10.0,1.0,1.05,1.22,0.31,0.05,1.36,1.26,1.62,2.64,8.0,1.0,8.0,1.0,1.0,0.0,12.0,6.0,9.0,0.0,659.0,334.0,263.0,185.0,334.0,82.0,18.0,16.0,10.0,1.0,19.0,11.0,37.0,17.0,1.0,2.0,3.0,1.0,0.0,0.0,14.0,22.0,7.0,10.0,0.0,8.0,9.0,25.0,1.0,4.0,43.0,49.0,28.0,38.0,15.0,11.0,6.0,4.0,35.0,1.0,3.0,True,Chelsea,Nott'm Forest,2025-26
20250916,202535,9,16,1803.43,1970.85,24.0,76.0,2.72,1.54,14.0,21.0,6.0,4.0,4.0,1.0,1.0,0.0,138.0,568.0,15.0,5.0,5.0,9.0,1.59,1.12,1.13,0.41,2.72,1.54,3.72,2.21,2.0,8.0,6.0,9.0,0.0,0.0,10.0,13.0,4.0,8.0,201.0,629.0,75.0,221.0,63.0,347.0,18.0,16.0,3.0,5.0,18.0,19.0,16.0,48.0,4.0,0.0,4.0,1.0,0.0,0.0,26.0,18.0,4.0,2.0,9.0,6.0,22.0,20.0,1.0,3.0,52.0,64.0,34.0,49.0,18.0,15.0,3.0,16.0,35.0,3.0,3.0,True,Everton,Man City,2025-26
20250602,202536,6,2,1666.34,1920.97,34.0,66.0,1.79,1.44,15.0,18.0,6.0,7.0,3.0,3.0,2.0,2.0,192.0,456.0,18.0,8.0,2.0,8.0,1.78,0.64,0.01,0.8,1.79,1.44,1.78,1.21,4.0,6.0,5.0,5.0,0.0,0.0,7.0,10.0,8.0,8.0,260.0,528.0,102.0,257.0,90.0,199.0,12.0,17.0,3.0,6.0,14.0,21.0,21.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,21.0,13.0,9.0,5.0,5.0,5.0,31.0,13.0,5.0,4.0,39.0,41.0,34.0,35.0,5.0,6.0,5.0,4.0,36.0,2.0,2.0,True,Burnley,Aston Villa,2025-26
20252817,202536,28,17,1735.93,1915.32,51.0,49.0,1.25,0.62,15.0,11.0,4.0,1.0,2.0,0.0,2.0,0.0,414.0,392.0,12.0,12.0,6.0,7.0,0.74,0.41,0.5,0.22,1.25,0.62,1.81,0.09,6.0,5.0,5.0,5.0,1.0,0.0,9.0,6.0,6.0,5.0,493.0,478.0,200.0,195.0,214.0,197.0,18.0,28.0,2.0,4.0,8.0,13.0,27.0,21.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,14.0,10.0,11.0,5.0,5.0,22.0,24.0,1.0,4.0,44.0,38.0,27.0,30.0,17.0,8.0,6.0,5.0,36.0,0.0,0.0,True,Sunderland,Man Utd,2025-26
20250809,202536,8,9,1803.82,1803.43,59.0,41.0,2.56,1.59,21.0,13.0,8.0,6.0,6.0,4.0,5.0,2.0,387.0,232.0,5.0,13.0,5.0,10.0,1.7,1.06,0.86,0.53,2.56,1.59,3.41,2.03,8.0,3.0,5.0,4.0,1.0,0.0,15.0,10.0,6.0,3.0,467.0,315.0,154.0,99.0,233.0,133.0,20.0,19.0,8.0,6.0,13.0,16.0,28.0,42.0,1.0,2.0,0.0,2.0,0.0,0.0,21.0,14.0,4.0,6.0,2.0,5.0,31.0,25.0,5.0,6.0,71.0,72.0,36.0,34.0,35.0,38.0,2.0,15.0,36.0,2.0,2.0,True,Crystal Palace,Everton,2025-26
20251407,202536,14,7,1910.8,1831.1,48.0,52.0,0.56,0.5,8.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,398.0,446.0,17.0,17.0,5.0,2.0,0.17,0.41,0.39,0.08,0.56,0.5,0.51,0.41,4.0,2.0,1.0,1.0,2.0,0.0,5.0,4.0,3.0,2.0,473.0,515.0,256.0,232.0,142.0,214.0,15.0,11.0,6.0,2.0,16.0,17.0,24.0,22.0,2.0,2.0,2.0,4.0,0.0,0.0,10.0,20.0,6.0,10.0,1.0,1.0,10.0,14.0,2.0,2.0,42.0,55.0,34.0,46.0,8.0,9.0,8.0,9.0,36.0,1.0,1.0,True,Liverpool,Chelsea,2025-26
20251003,202536,10,3,1813.1,1871.97,60.0,40.0,1.33,0.82,14.0,10.0,2.0,5.0,1.0,2.0,1.0,2.0,456.0,308.0,12.0,21.0,11.0,2.0,0.72,0.78,0.61,0.04,1.33,0.82,0.16,0.72,6.0,3.0,6.0,2.0,2.0,1.0,11.0,5.0,3.0,5.0,520.0,359.0,240.0,183.0,216.0,125.0,23.0,25.0,3.0,3.0,14.0,7.0,33.0,17.0,1.0,3.0,4.0,2.0,1.0,1.0,16.0,11.0,5.0,5.0,3.0,6.0,9.0,33.0,3.0,2.0,57.0,39.0,44.0,28.0,13.0,11.0,7.0,5.0,36.0,0.0,1.0,True,Fulham,Bournemouth,2025-26
20251604,202536,16,4,1970.85,1836.59,58.0,42.0,2.98,0.24,25.0,4.0,10.0,2.0,6.0,2.0,5.0,2.0,409.0,259.0,8.0,14.0,10.0,2.0,2.33,0.19,0.65,0.05,2.98,0.24,4.5,0.32,7.0,1.0,8.0,1.0,0.0,1.0,15.0,2.0,10.0,2.0,474.0,337.0,166.0,160.0,243.0,99.0,17.0,19.0,5.0,1.0,22.0,9.0,61.0,11.0,0.0,2.0,4.0,2.0,0.0,0.0,14.0,24.0,5.0,11.0,1.0,7.0,30.0,29.0,2.0,7.0,63.0,52.0,49.0,40.0,14.0,12.0,21.0,8.0,36.0,3.0,0.0,True,Man City,Brentford,2025-26
20252312,202536,23,12,1777.31,1797.39,57.0,43.0,1.27,1.34,16.0,11.0,3.0,4.0,2.0,2.0,2.0,1.0,345.0,243.0,12.0,7.0,14.0,2.0,0.54,0.26,0.74,0.3,1.27,0.56,0.97,2.59,8.0,6.0,5.0,1.0,0.0,2.0,13.0,6.0,3.0,5.0,431.0,336.0,185.0,121.0,160.0,122.0,21.0,21.0,9.0,6.0,18.0,16.0,34.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,21.0,25.0,11.0,9.0,1.0,6.0,21.0,47.0,3.0,1.0,65.0,62.0,39.0,41.0,26.0,21.0,12.0,5.0,36.0,1.0,1.0,True,Spurs,Leeds,2025-26
20251608,202536,16,8,1970.85,1803.82,73.0,27.0,1.66,0.73,15.0,6.0,4.0,2.0,3.0,0.0,0.0,0.0,662.0,216.0,10.0,7.0,9.0,4.0,1.44,0.55,0.22,0.18,1.66,0.73,1.99,0.29,8.0,2.0,3.0,2.0,0.0,0.0,10.0,6.0,5.0,0.0,743.0,281.0,219.0,160.0,443.0,56.0,21.0,18.0,4.0,2.0,19.0,13.0,40.0,9.0,0.0,4.0,0.0,2.0,0.0,0.0,11.0,28.0,7.0,5.0,2.0,3.0,6.0,40.0,2.0,1.0,35.0,47.0,27.0,37.0,8.0,10.0,11.0,0.0,36.0,3.0,0.0,True,Man City,Crystal Palace,2025-26
20252018,202536,20,18,1822.17,1837.53,46.0,54.0,1.1,1.48,17.0,16.0,6.0,6.0,2.0,4.0,1.0,3.0,343.0,421.0,16.0,11.0,2.0,1.0,0.95,1.32,0.15,0.16,1.1,1.48,0.94,1.25,5.0,6.0,6.0,4.0,0.0,1.0,11.0,7.0,6.0,9.0,421.0,495.0,211.0,221.0,132.0,200.0,17.0,15.0,3.0,4.0,16.0,18.0,24.0,28.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,17.0,5.0,9.0,4.0,6.0,26.0,28.0,5.0,5.0,43.0,56.0,36.0,41.0,7.0,15.0,9.0,8.0,36.0,1.0,1.0,True,Nott'm Forest,Newcastle,2025-26
20250527,202536,5,27,1842.01,1679.69,72.0,28.0,1.62,0.49,14.0,5.0,6.0,1.0,4.0,2.0,1.0,2.0,498.0,154.0,9.0,11.0,7.0,1.0,1.05,0.18,0.57,0.32,1.62,0.49,3.25,0.09,5.0,4.0,3.0,0.0,0.0,1.0,10.0,4.0,4.0,1.0,578.0,225.0,299.0,104.0,199.0,50.0,28.0,14.0,8.0,3.0,24.0,13.0,36.0,15.0,1.0,3.0,1.0,2.0,0.0,0.0,15.0,17.0,10.0,13.0,0.0,1.0,7.0,32.0,1.0,3.0,47.0,43.0,34.0,35.0,13.0,8.0,8.0,9.0,36.0,3.0,0.0,True,Brighton,Wolves,2025-26
20252601,202536,26,1,1768.8,2063.76,36.0,64.0,1.15,1.18,9.0,15.0,3.0,4.0,2.0,3.0,2.0,3.0,187.0,416.0,14.0,12.0,4.0,3.0,1.11,0.35,0.05,0.83,1.15,1.18,0.79,0.74,2.0,6.0,4.0,5.0,0.0,2.0,6.0,9.0,3.0,6.0,283.0,500.0,93.0,175.0,94.0,241.0,17.0,14.0,2.0,4.0,19.0,20.0,15.0,27.0,0.0,0.0,3.0,4.0,0.0,0.0,15.0,8.0,5.0,3.0,7.0,4.0,24.0,26.0,1.0,3.0,51.0,35.0,34.0,24.0,17.0,11.0,8.0,2.0,36.0,0.0,1.0,True,West Ham,Arsenal,2025-26
